Link,Name,IATA,ICAO,Location,Latitude,Longitude
https://en.wikipedia.org/wiki/Assis_Airport,Assis Airport (former ICAO: SBAS),AIF,SNAX,"Assis, São Paulo, Brazil",-22.64,-50.45305555555556
https://en.wikipedia.org/wiki/Yalinga_Airport,Yalinga Airport,AIG,FEFY,"Yalinga, Central African Republic",6.520833333333333,23.259722222222223
https://en.wikipedia.org/wiki/Aiambak_Airport,Aiambak Airport,AIH,AYAK,"Aiambak, Papua New Guinea",-7.3425,141.2665
https://en.wikipedia.org/wiki/Ali-Sabieh_Airport,Ali-Sabieh Airport,AII,HDAS,"Ali Sabieh, Djibouti",11.15,42.71666666666667
https://en.wikipedia.org/wiki/Aiken_Municipal_Airport,Aiken Municipal Airport,AIK,KAIK,"Aiken, South Carolina, United States",33.64944444444444,-81.685
https://en.wikipedia.org/wiki/Ailigand%C3%AD_Airport,Ailigandí Airport,AIL,,"Ailigandí, Panama",9.222222222222223,-78.02361111111111
https://en.wikipedia.org/wiki/Ailuk_Airport,Ailuk Airport,AIM,,"Ailuk Atoll, Marshall Islands",10.216944444444444,169.98333333333332
https://en.wikipedia.org/wiki/Wainwright_Airport_(Alaska),Wainwright Airport (FAA: AWI),AIN,PAWI,"Fort Wainwright, Alaska, United States",70.63805555555557,-159.9947222222222
https://en.wikipedia.org/wiki/Atlantic_Municipal_Airport,Atlantic Municipal Airport,AIO,KAIO,"Atlantic, Iowa, United States",41.407222222222224,-95.04694444444445
https://en.wikipedia.org/wiki/Adampur_Airport,Adampur Airport,AIP,VIAX,"Jalandhar, Punjab, India",31.43305555555556,75.76055555555556
https://en.wikipedia.org/wiki/Aripuan%C3%A3_Airport,Aripuanã Airport,AIR,SSOU,"Aripuanã, Mato Grosso, Brazil",-10.182777777777778,-59.458333333333336
https://en.wikipedia.org/wiki/Arorae_Island_Airport,Arorae Island Airport,AIS,NGTR,"Arorae Island, Kiribati",-2.616261111111111,176.80210000000002
https://en.wikipedia.org/wiki/Aitutaki_Airport,Aitutaki Airport,AIT,NCAI,"Aitutaki, Cook Islands",-18.830833333333334,-159.76416666666665
https://en.wikipedia.org/wiki/Enua_Airport,Enua Airport,AIU,NCAT,"Atiu Island, Cook Islands",-19.967777777777776,-158.12
https://en.wikipedia.org/wiki/George_Downer_Airport,George Downer Airport,AIV,KAIV,"Aliceville, Alabama, United States",33.10638888888889,-88.19777777777779
https://en.wikipedia.org/w/index.php?title=Ai-Ais_Airport&action=edit&redlink=1,Ai-Ais Airport,AIW,,"Ai-Ais, Namibia",,
https://en.wikipedia.org/wiki/Lee_C._Fine_Memorial_Airport,Lee C. Fine Memorial Airport,AIZ,KAIZ,"Lake Ozark, Missouri, United States",38.09603333333334,-92.54948611111111
https://en.wikipedia.org/wiki/Ajaccio_Napoleon_Bonaparte_Airport,Ajaccio Napoleon Bonaparte Airport,AJA,LFKJ,"Ajaccio, Corsica, France",41.92388888888889,8.8025
https://en.wikipedia.org/wiki/Al-Jawf_Domestic_Airport,Al-Jawf Domestic Airport,AJF,OESK,"Sakakah, Al Jawf, Saudi Arabia",29.785,40.1
https://en.wikipedia.org/wiki/A%C4%9Fr%C4%B1_Airport,Ağrı Airport,AJI,LTCO,"Ağrı, Turkey",39.654444444444444,43.02722222222222
https://en.wikipedia.org/wiki/Akjoujt_Airport,Akjoujt Airport,AJJ,GQNJ,"Akjoujt, Mauritania",19.727777777777778,-14.377777777777778
https://en.wikipedia.org/wiki/Arak_Airport,Arak Airport[1],AJK,OIHR,"Arak, Iran",34.13805555555555,49.84722222222222
https://en.wikipedia.org/wiki/Lengpui_Airport,Lengpui Airport,AJL,VELP[2],"Aizawl, Mizoram, India",23.838441666666665,92.62035833333333
https://en.wikipedia.org/wiki/Ouani_Airport,Ouani Airport,AJN,FMCV,"Anjouan, Comoros",-12.131666666666668,44.430277777777775
https://en.wikipedia.org/wiki/Arvidsjaur_Airport,Arvidsjaur Airport,AJR,ESNX,"Arvidsjaur, Sweden",65.59027777777777,19.281944444444445
https://en.wikipedia.org/wiki/Punta_Abreojos_Airstrip,Punta Abreojos Airstrip,AJS,MX86,"Punta Abreojos, Baja California Sur, Mexico",,
https://en.wikipedia.org/wiki/Santa_Maria_Airport_(Sergipe),Santa Maria Airport,AJU,SBAR,"Aracaju, Sergipe, Brazil",-10.985277777777776,-37.07333333333334
https://en.wikipedia.org/wiki/Mano_Dayak_International_Airport,Mano Dayak International Airport,AJY,DRZA,"Agadez, Niger",16.96599722222222,8.000113888888889
https://en.wikipedia.org/wiki/Ankang_Wulipu_Airport,Ankang Wulipu Airport,AKA,ZLAK,"Ankang, Shaanxi, China",32.70805555555556,108.93111111111112
https://en.wikipedia.org/wiki/Atka_Airport,Atka Airport (FAA: AKA),AKB,PAAK,"Atka, Alaska, United States",52.220555555555556,-174.2061111111111
https://en.wikipedia.org/wiki/Akron_Fulton_International_Airport,Akron Fulton International Airport (FAA: AKR),AKC,KAKR,"Akron, Ohio, United States",41.0375,-81.46694444444445
https://en.wikipedia.org/wiki/Akola_Airport,Akola Airport,AKD,VAAK,"Akola, Maharashtra, India",20.698888888888888,77.0586111111111
https://en.wikipedia.org/wiki/Akieni_Airport,Akieni Airport,AKE,FOGA,"Akiéni, Gabon",-1.1397222222222223,13.903333333333334
https://en.wikipedia.org/wiki/Kufra_Airport,Kufra Airport,AKF,HLKF,"Kufra, Libya",24.17777777777778,23.31388888888889
https://en.wikipedia.org/w/index.php?title=Anguganak_Airport&action=edit&redlink=1,Anguganak Airport,AKG,AYGU,"Anguganak, Papua New Guinea",,
https://en.wikipedia.org/wiki/Prince_Sultan_Air_Base,Prince Sultan Air Base,AKH,OEPS,"Al-Kharj, Saudi Arabia",24.062700271606445,47.58050155639648
https://en.wikipedia.org/wiki/Akiak_Airport,Akiak Airport,AKI,PFAK,"Akiak, Alaska, United States",60.90277777777778,-161.23055555555555
https://en.wikipedia.org/wiki/Asahikawa_Airport,Asahikawa Airport,AKJ,RJEC,"Asahikawa, Hokkaido, Japan",43.670833333333334,142.4475
https://en.wikipedia.org/wiki/Akhiok_Airport,Akhiok Airport,AKK,PAKH,"Akhiok, Alaska, United States",56.93861111111111,-154.1825
https://en.wikipedia.org/wiki/Auckland_Airport,Auckland Airport,AKL,NZAA,"Auckland, New Zealand",-37.00805555555556,174.79166666666666
https://en.wikipedia.org/wiki/Zakouma_Airport,Zakouma Airport,AKM,,"Zakouma National Park, Chad",10.890833333333333,19.8175
https://en.wikipedia.org/wiki/King_Salmon_Airport,King Salmon Airport,AKN,PAKN,"King Salmon, Alaska, United States",58.67638888888889,-156.6486111111111
https://en.wikipedia.org/wiki/Colorado_Plains_Regional_Airport,Colorado Plains Regional Airport,AKO,KAKO,"Akron, Colorado, United States",40.175555555555555,-103.22194444444445
https://en.wikipedia.org/wiki/Anaktuvuk_Pass_Airport,Anaktuvuk Pass Airport,AKP,PAKP,"Anaktuvuk Pass, Alaska, United States",68.13361111111112,-151.7433333333333
https://en.wikipedia.org/wiki/Gunung_Batin_Airport,Gunung Batin Airport,AKQ,WIAG,"Astraksetra, Indonesia",-4.616666666666667,105.23333333333333
https://en.wikipedia.org/wiki/Akure_Airport,Akure Airport,AKR,DNAK,"Akure, Nigeria",7.248611111111111,5.301388888888889
https://en.wikipedia.org/wiki/Auki_Gwaunaru%27u_Airport,Auki Gwaunaru'u Airport,AKS,AGGA,"Auki, Malaita, Solomon Islands",-8.697777777777778,160.6808333333333
https://en.wikipedia.org/wiki/RAF_Akrotiri,RAF Akrotiri,AKT,LCRA,"Akrotiri, United Kingdom",34.590401,32.9879
https://en.wikipedia.org/wiki/Aksu_Airport,Aksu Airport,AKU,ZWAK,"Aksu, Xinjiang, China",41.2625,80.29166666666667
https://en.wikipedia.org/wiki/Akulivik_Airport,Akulivik Airport,AKV,CYKO,"Akulivik, Quebec, Canada",60.81861111111112,-78.14861111111112
https://en.wikipedia.org/wiki/Aghajari_Airport,Aghajari Airport[1],AKW,OIAG,"Aghajari, Iran",30.744444444444447,49.676944444444445
https://en.wikipedia.org/wiki/Aktobe_Airport,Aktobe Airport,AKX,UATT,"Aktobe, Kazakhstan",50.24583333333334,57.20666666666667
https://en.wikipedia.org/wiki/Sittwe_Airport,Sittwe Airport,AKY,VYSW,"Sittwe, Myanmar",20.13277777777778,92.87249999999999
https://en.wikipedia.org/wiki/Almaty_International_Airport,Almaty International Airport,ALA,UAAA,"Almaty, Kazakhstan",43.35527777777778,77.04472222222222
https://en.wikipedia.org/wiki/Albany_International_Airport,Albany International Airport,ALB,KALB,"Albany, New York, United States",42.74916666666667,-73.80194444444444
https://en.wikipedia.org/wiki/Alicante%E2%80%93Elche_Airport,Alicante–Elche Airport,ALC,LEAL,"Alicante, Valencia, Spain",38.282222222222224,-0.5580555555555556
https://en.wikipedia.org/wiki/Alerta_Airport,Alerta Airport,ALD,SPAR,"Alerta, Peru",-11.65,-69.22916666666667
https://en.wikipedia.org/wiki/Alpine%E2%80%93Casparis_Municipal_Airport,Alpine–Casparis Municipal Airport (FAA: E38),ALE,,"Alpine, Texas, United States",30.384166666666665,-103.68361111111112
https://en.wikipedia.org/wiki/Alta_Airport,Alta Airport,ALF,ENAT,"Alta, Norway",69.97611111111111,23.371666666666666
https://en.wikipedia.org/wiki/Houari_Boumediene_Airport,Houari Boumediene Airport,ALG,DAAG,"Algiers, Algeria",36.69101388888888,3.2154083333333334
https://en.wikipedia.org/wiki/Albany_Airport_(Western_Australia),Albany Airport,ALH,YABA,"Albany, Western Australia, Australia",-34.94333333333333,117.80888888888889
https://en.wikipedia.org/wiki/Alice_International_Airport,Alice International Airport,ALI,KALI,"Alice, Texas, United States",27.740833333333335,-98.02694444444444
https://en.wikipedia.org/wiki/Alexander_Bay_Airport,Alexander Bay Airport,ALJ,FAAB,"Alexander Bay, South Africa",-28.573333333333334,16.534444444444446
https://en.wikipedia.org/w/index.php?title=Asella_Airport&action=edit&redlink=1,Asella Airport,ALK,,"Asella, Ethiopia",,
https://en.wikipedia.org/wiki/Albenga_Airport,Albenga Airport,ALL,LIMG,"Albenga, Liguria, Italy",44.045833333333334,8.125555555555556
https://en.wikipedia.org/wiki/Alamogordo%E2%80%93White_Sands_Regional_Airport,Alamogordo–White Sands Regional Airport,ALM,KALM,"Alamogordo, New Mexico, United States",32.84,-105.99055555555556
https://en.wikipedia.org/wiki/St._Louis_Regional_Airport,St. Louis Regional Airport,ALN,KALN,"Alton, Illinois, United States",38.890277777777776,-90.0461111111111
https://en.wikipedia.org/wiki/Waterloo_Regional_Airport,Waterloo Regional Airport,ALO,KALO,"Waterloo, Iowa, United States",42.55694444444444,-92.40027777777779
https://en.wikipedia.org/wiki/Aleppo_International_Airport,Aleppo International Airport,ALP,OSAP,"Aleppo, Syria",36.18055555555555,37.22416666666667
https://en.wikipedia.org/wiki/Alegrete_Airport,Alegrete Airport,ALQ,SSLT,"Alegrete, Rio Grande do Sul, Brazil",-29.8125,-55.89222222222222
https://en.wikipedia.org/wiki/Alexandra_Aerodrome,Alexandra Aerodrome,ALR,NZLX,"Alexandra, New Zealand",-45.21170043945313,169.3730010986328
https://en.wikipedia.org/wiki/San_Luis_Valley_Regional_Airport,San Luis Valley Regional Airport,ALS,KALS,"Alamosa, Colorado, United States",37.434999999999995,-105.86638888888888
https://en.wikipedia.org/w/index.php?title=Alenquer_Airport&action=edit&redlink=1,Alenquer Airport,ALT,,"Alenquer, Pará, Brazil",,
https://en.wikipedia.org/wiki/Alula_Airport,Alula Airport,ALU,HCMA,"Alula, Somalia",11.958333333333332,50.74861111111111
https://en.wikipedia.org/wiki/Walla_Walla_Regional_Airport,Walla Walla Regional Airport,ALW,KALW,"Walla Walla, Washington, United States",46.083333333333336,-118.28333333333333
https://en.wikipedia.org/wiki/Thomas_C._Russell_Field,Thomas C. Russell Field,ALX,KALX,"Alexander City, Alabama, United States",32.914699554399995,-85.96299743649999
https://en.wikipedia.org/wiki/El_Nouzha_Airport,El Nouzha Airport,ALY,HEAX,"Alexandria, Egypt",31.183888888888887,29.948888888888888
https://en.wikipedia.org/wiki/Alitak_Seaplane_Base,Alitak Seaplane Base,ALZ,,"Lazy Bay, Alaska, United States",,
https://en.wikipedia.org/wiki/Rick_Husband_Amarillo_International_Airport,Rick Husband Amarillo International Airport,AMA,KAMA,"Amarillo, Texas, United States",35.21944444444445,-101.70583333333333
https://en.wikipedia.org/wiki/Ambilobe_Airport,Ambilobe Airport,AMB,FMNE,"Ambilobe, Madagascar",-13.188333333333334,48.98777777777778
https://en.wikipedia.org/wiki/Am_Timan_Airport,Am Timan Airport,AMC,FTTN,"Am Timan, Chad",11.035472222222221,20.274944444444444
https://en.wikipedia.org/wiki/Sardar_Vallabhbhai_Patel_International_Airport,Sardar Vallabhbhai Patel International Airport,AMD,VAAH,"Ahmedabad, Gujarat, India",23.077222222222222,72.63472222222222
https://en.wikipedia.org/w/index.php?title=Alto_Molocue_Airport&action=edit&redlink=1,Alto Molocue Airport,AME,,"Alto Molocue, Mozambique",,
https://en.wikipedia.org/w/index.php?title=Ama_Airport&action=edit&redlink=1,Ama Airport,AMF,AYAA,"Ama, Papua New Guinea",,
https://en.wikipedia.org/w/index.php?title=Amboin_Airport&action=edit&redlink=1,Amboin Airport,AMG,,"Amboin, Papua New Guinea",,
https://en.wikipedia.org/wiki/Arba_Minch_Airport,Arba Minch Airport,AMH,HAAM,"Arba Minch, Ethiopia",6.039722222222222,37.59027777777778
https://en.wikipedia.org/wiki/Selaparang_Airport,Selaparang Airport (closed 2011),AMI,WADA,"Mataram, Indonesia",-8.560555555555556,116.09416666666667
https://en.wikipedia.org/w/index.php?title=Almenara_Airport&action=edit&redlink=1,Almenara Airport,AMJ,SNAR,"Almenara, Minas Gerais, Brazil",,
https://en.wikipedia.org/wiki/Animas_Air_Park,Animas Air Park (FAA: 00C),AMK,,"Durango, Colorado, United States",,
https://en.wikipedia.org/w/index.php?title=Puerto_Armuelles_Airport&action=edit&redlink=1,Puerto Armuelles Airport,AML,,"Puerto Armuelles, Panama",,
https://en.wikipedia.org/wiki/Queen_Alia_International_Airport,Queen Alia International Airport,AMM,OJAI,"Amman, Jordan",31.722499999999997,35.99333333333333
https://en.wikipedia.org/wiki/Gratiot_Community_Airport,Gratiot Community Airport,AMN,KAMN,"Alma, Michigan, United States",43.32222222222222,-84.68805555555556
https://en.wikipedia.org/wiki/Mao_Airport,Mao Airport,AMO,FTTU,"Mao, Chad",14.146444444444445,15.315138888888889
https://en.wikipedia.org/wiki/Ampanihy_Airport,Ampanihy Airport,AMP,FMSY,"Ampanihy, Madagascar",-24.699444444444445,44.733333333333334
https://en.wikipedia.org/wiki/Pattimura_Airport,Pattimura Airport,AMQ,WAPP,"Ambon, Indonesia",-3.710263888888889,128.08913611111112
https://en.wikipedia.org/wiki/Amsterdam_Airport_Schiphol,Amsterdam Airport Schiphol,AMS,EHAM,"Amsterdam, Netherlands",52.308055555555555,4.764166666666667
https://en.wikipedia.org/wiki/Amata_Airport,Amata Airport,AMT,YAMT,"Amata, South Australia, Australia",-26.096666666666668,131.20333333333335
https://en.wikipedia.org/w/index.php?title=Amanab_Airport&action=edit&redlink=1,Amanab Airport,AMU,AYAM,"Amanab, Papua New Guinea",,
https://en.wikipedia.org/wiki/Amderma_Airport,Amderma Airport,AMV,ULDD,"Amderma, Nenets Autonomous Okrug, Russia",69.76333333333334,61.56333333333333
https://en.wikipedia.org/wiki/Ames_Municipal_Airport,Ames Municipal Airport,AMW,KAMW,"Ames, Iowa, United States",41.99194444444444,-93.62166666666666
https://en.wikipedia.org/w/index.php?title=Ammaroo_Airport&action=edit&redlink=1,Ammaroo Airport,AMX,,"Ammaroo, Northern Territory, Australia",,
https://en.wikipedia.org/wiki/Ambatomainty_Airport,Ambatomainty Airport,AMY,,"Ambatomainty, Madagascar",-17.685555555555556,45.625277777777775
https://en.wikipedia.org/wiki/Ardmore_Airport_(New_Zealand),Ardmore Airport,AMZ,NZAR,"Ardmore, New Zealand",-37.02972222222222,174.97333333333333
https://en.wikipedia.org/w/index.php?title=Angama_Airstrip&action=edit&redlink=1,Angama Airstrip,ANA,,"Maasai Mara, Kenya",,
https://en.wikipedia.org/wiki/Anniston_Regional_Airport,Anniston Regional Airport,ANB,KANB,"Anniston, Alabama, United States",33.588055555555556,-85.85805555555555
https://en.wikipedia.org/wiki/Ted_Stevens_Anchorage_International_Airport,Ted Stevens Anchorage International Airport,ANC,PANC,"Anchorage, Alaska, United States",61.174166666666665,-149.9983333333333
https://en.wikipedia.org/wiki/Anderson_Regional_Airport,Anderson Regional Airport,AND,KAND,"Anderson, South Carolina, United States",34.49472222222222,-82.70944444444444
https://en.wikipedia.org/wiki/Angers_%E2%80%93_Loire_Airport,Angers – Loire Airport,ANE,LFJR,"Angers, Pays de la Loire, France",47.56027777777778,-0.31222222222222223
https://en.wikipedia.org/wiki/Cerro_Moreno_International_Airport,Cerro Moreno International Airport,ANF,SCFA,"Antofagasta, Chile",-23.444444444444446,-70.44500000000001
https://en.wikipedia.org/wiki/Angoul%C3%AAme_%E2%80%93_Cognac_International_Airport,Angoulême – Cognac International Airport,ANG,LFBU,"Angoulême, Poitou-Charentes, France",45.72888888888889,0.21888888888888888
https://en.wikipedia.org/wiki/Aniak_Airport,Aniak Airport,ANI,PANI,"Aniak, Alaska, United States",61.58166666666667,-159.54305555555555
https://en.wikipedia.org/wiki/Zanaga_Airport,Zanaga Airport,ANJ,FCBZ,"Zanaga, Republic of the Congo",-2.8472222222222223,13.820833333333333
https://en.wikipedia.org/wiki/Etimesgut_Air_Base,Etimesgut Air Base,ANK,LTAD,"Ankara, Turkey",39.949798584,32.6885986328
https://en.wikipedia.org/wiki/Andulo_Airport,Andulo Airport,ANL,,"Andulo, Angola",-11.470833333333333,16.711111111111112
https://en.wikipedia.org/wiki/Antsirabato_Airport,Antsirabato Airport,ANM,FMNH,"Antalaha, Madagascar",-14.999166666666666,50.32
https://en.wikipedia.org/wiki/Annette_Island_Airport,Annette Island Airport,ANN,PANT,"Annette Island, Alaska, United States",55.0425,-131.57222222222222
https://en.wikipedia.org/wiki/Angoche_Airport,Angoche Airport,ANO,FQAG,"Angoche, Mozambique",-16.181944444444447,39.94472222222222
https://en.wikipedia.org/wiki/Lee_Airport,Lee Airport,ANP,KANP,"Annapolis, Maryland, United States",38.94277777777778,-76.56833333333333
https://en.wikipedia.org/wiki/Tri-State_Steuben_County_Airport,Tri-State Steuben County Airport,ANQ,KANQ,"Angola, Indiana, United States",41.63972222222222,-85.08361111111111
https://en.wikipedia.org/wiki/Antwerp_International_Airport,Antwerp International Airport,ANR,EBAW,"Antwerp, Belgium",51.18944444444444,4.460277777777778
https://en.wikipedia.org/wiki/Andahuaylas_Airport,Andahuaylas Airport,ANS,SPHY,"Andahuaylas, Peru",-13.708333333333332,-73.35138888888888
https://en.wikipedia.org/wiki/V._C._Bird_International_Airport,V. C. Bird International Airport,ANU,TAPA,"Antigua, Antigua and Barbuda",17.136666666666667,-61.793055555555554
https://en.wikipedia.org/wiki/Anvik_Airport,Anvik Airport,ANV,PANV,"Anvik, Alaska, United States",62.64666666666667,-160.19055555555556
https://en.wikipedia.org/wiki/Ainsworth_Regional_Airport,Ainsworth Regional Airport,ANW,KANW,"Ainsworth, Nebraska, United States",42.57916666666667,-99.99305555555556
"https://en.wikipedia.org/wiki/And%C3%B8ya_Airport,_Andenes","Andøya Airport, Andenes",ANX,ENAN,"Andenes, Norway",69.2925,16.144166666666667
https://en.wikipedia.org/wiki/Anthony_Municipal_Airport,Anthony Municipal Airport,ANY,KANY,"Anthony, Kansas, United States",37.15861111111111,-98.07972222222222
https://en.wikipedia.org/w/index.php?title=Angus_Downs_Airport&action=edit&redlink=1,Angus Downs Airport,ANZ,,"Angus Downs, Northern Territory, Australia",,
https://en.wikipedia.org/w/index.php?title=Aroa_Airport&action=edit&redlink=1,Aroa Airport,AOA,,"Aroa, Papua New Guinea",,
https://en.wikipedia.org/w/index.php?title=Annanberg_Airport&action=edit&redlink=1,Annanberg Airport,AOB,,"Annanberg, Papua New Guinea",,
https://en.wikipedia.org/wiki/Leipzig%E2%80%93Altenburg_Airport,Leipzig–Altenburg Airport,AOC,EDAC,"Altenburg, Thuringia, Germany",50.980555555555554,12.51
https://en.wikipedia.org/wiki/Abou-De%C3%AFa_Airport,Abou-Deïa Airport,AOD,,"Abou-Deïa, Chad",11.466666666666667,19.283333333333335
https://en.wikipedia.org/wiki/Anadolu_Airport,Anadolu Airport,AOE,LTBY,"Eskişehir, Turkey",39.809999999999995,30.519444444444442
https://en.wikipedia.org/wiki/Anshan_Teng%27ao_Airport,Anshan Teng'ao Airport,AOG,ZYAS,"Anshan, Liaoning, China",41.10472222222222,122.85583333333332
https://en.wikipedia.org/wiki/Lima_Allen_County_Airport,Lima Allen County Airport,AOH,KAOH,"Lima, Ohio, United States",40.708333333333336,-84.0275
https://en.wikipedia.org/wiki/Ancona_Falconara_Airport,Ancona Falconara Airport,AOI,LIPY,"Ancona, Marche, Italy",43.61611111111111,13.362222222222222
